datasetID;creator;eventDate;pubDate;reference;country;stateProvince;municipality;verbatimSite;decimalLatitude;decimalLongitude;northBoundingCoordinate;southBoundingCoordinate;verbatimCoordinates;minimumElevationInMeters;maxElevationInMeters;verbatimElevation;organismQuantityPlants;identificationQualifierPlants;scientificNamePlants;classPlants;familyPlants;genusPlants;specificEpithetPlants;infraspecificEpithetPlants;taxonRankPlants;taxonRemarksPlants;establishmentMeansPlants;habitPlants;selfIncompatabilityPlants;organismQuantityAnimals;identificationQualifierAnimals;scientificNameAnimals;classAnimals;orderAnimals;familyAnimals;subfamilyAnimals;genusAnimals;specificEpithetAnimals;taxonRankAnimals;taxonRemarksAnimals;establishmentMeansAnimals;interactionType;interactionTypeIRI;resourceCollected;samplingProtocol;sampleSizeValue;samplingSizeUnit
1;Giselle Muschett;;1998;Aizen & Escurra. 1998. High incidence of plant-animal mutualisms in the woody flora of the temperate forest of southern South America: biogeographical origin and present ecological significance. Ecologia Austral, 8, 217-236;Chile;Los Lagos;;Cordillera of Piuchue in Chiloe, X Region;-42.377;-73.999;-38;-42.9;38°- 42° S;;;;;;Gevuina avellana;Magnoliopsida;Proteaceae;Gevuina;avellana;;species;;native;;;;;;Insecta;;;;;;class;;;pollinated by;http://purl.obolibrary.org/obo/RO_0002456;;;;
1;Giselle Muschett;;1998;Aizen & Escurra. 1998. High incidence of plant-animal mutualisms in the woody flora of the temperate forest of southern South America: biogeographical origin and present ecological significance. Ecologia Austral, 8, 217-236;Chile;Los Lagos;;;;;-38;-42.9;38°- 42° S;;;;;;Lapageria rosea;Magnoliopsida;Philesiaceae;Lapageria;rosea;;species;;native;;;;;Sephanoides sephaniodes;Aves;Apodiformes;Trochilidae;;Sephanoides;sephaniodes;species;Sephanoides galeritus;native;pollinated by;http://purl.obolibrary.org/obo/RO_0002456;nectar;;;
1;Giselle Muschett;;1998;Aizen & Escurra. 1998. High incidence of plant-animal mutualisms in the woody flora of the temperate forest of southern South America: biogeographical origin and present ecological significance. Ecologia Austral, 8, 217-236;Chile;Los Lagos;;;;;-38;-42.9;38°- 42° S;;;;;;Latua ;Magnoliopsida;Solanaceae;Latua;;;genus;;native;;;;;Sephanoides sephaniodes;Aves;Apodiformes;Trochilidae;;Sephanoides;sephaniodes;species;Sephanoides galeritus;native;pollinated by;http://purl.obolibrary.org/obo/RO_0002456;nectar;;;
1;Giselle Muschett;;1998;Aizen & Escurra. 1998. High incidence of plant-animal mutualisms in the woody flora of the temperate forest of southern South America: biogeographical origin and present ecological significance. Ecologia Austral, 8, 217-236;Chile;Los Lagos;;;;;-38;-42.9;38°- 42° S;;;;;;Laurelia ;Magnoliopsida;Atherospermataceae;Laurelia;;;genus;;native;;;;;;Insecta;;;;;;class;;;pollinated by;http://purl.obolibrary.org/obo/RO_0002456;;;;
1;Giselle Muschett;;1998;Aizen & Escurra. 1998. High incidence of plant-animal mutualisms in the woody flora of the temperate forest of southern South America: biogeographical origin and present ecological significance. Ecologia Austral, 8, 217-236;Chile;Los Lagos;;Cordillera of Piuchue in Chiloe, X Region;-42.377;-73.999;-38;-42.9;38°- 42° S;;;;;;Laureliopsis ;Magnoliopsida;Atherospermataceae;Laureliopsis;;;genus;;native;;;;;;Insecta;;;;;;class;;;pollinated by;http://purl.obolibrary.org/obo/RO_0002456;;;;
1;Giselle Muschett;;1998;Aizen & Escurra. 1998. High incidence of plant-animal mutualisms in the woody flora of the temperate forest of southern South America: biogeographical origin and present ecological significance. Ecologia Austral, 8, 217-236;Chile;Los Lagos;;Antillanca, X Region;-40.729;-72.188;-38;-42.9;38°- 42° S;;;;;;Laureliopsis ;Magnoliopsida;Atherospermataceae;Laureliopsis;;;genus;;native;;;;;;Insecta;;;;;;class;;;pollinated by;http://purl.obolibrary.org/obo/RO_0002456;;;;
1;Giselle Muschett;;1998;Aizen & Escurra. 1998. High incidence of plant-animal mutualisms in the woody flora of the temperate forest of southern South America: biogeographical origin and present ecological significance. Ecologia Austral, 8, 217-236;Chile;Los Lagos;;;;;-38;-42.9;38°- 42° S;;;;;;Lardizabala ;Magnoliopsida;Lardizabalaceae;Lardizabala;;;genus;;native;;;;;;Insecta;;;;;;class;;;pollinated by;http://purl.obolibrary.org/obo/RO_0002456;;;;
1;Giselle Muschett;;1998;Aizen & Escurra. 1998. High incidence of plant-animal mutualisms in the woody flora of the temperate forest of southern South America: biogeographical origin and present ecological significance. Ecologia Austral, 8, 217-236;Chile;Los Lagos;;Cordillera of Piuchue in Chiloe, X Region;-42.377;-73.999;-38;-42.9;38°- 42° S;;;;;;Lepidoceras ;Magnoliopsida;Santalaceae;Lepidoceras;;;genus;;native;;;;;;Insecta;;;;;;class;;;pollinated by;http://purl.obolibrary.org/obo/RO_0002456;;;;
1;Giselle Muschett;;1998;Aizen & Escurra. 1998. High incidence of plant-animal mutualisms in the woody flora of the temperate forest of southern South America: biogeographical origin and present ecological significance. Ecologia Austral, 8, 217-236;Chile;Los Lagos;;Antillanca, X Region;-40.729;-72.188;-38;-42.9;38°- 42° S;;;;;;Lepidoceras ;Magnoliopsida;Santalaceae;Lepidoceras;;;genus;;native;;;;;;Insecta;;;;;;class;;;pollinated by;http://purl.obolibrary.org/obo/RO_0002456;;;;
1;Giselle Muschett;;1998;Aizen & Escurra. 1998. High incidence of plant-animal mutualisms in the woody flora of the temperate forest of southern South America: biogeographical origin and present ecological significance. Ecologia Austral, 8, 217-236;Chile;Los Lagos;;Cordillera of Piuchue in Chiloe, X Region;-42.377;-73.999;-38;-42.9;38°- 42° S;;;;;;Lomatia ;Magnoliopsida;Proteaceae;Lomatia;;;genus;;native;;;;;;Insecta;;;;;;class;;;pollinated by;http://purl.obolibrary.org/obo/RO_0002456;;;;
1;Giselle Muschett;;1998;Aizen & Escurra. 1998. High incidence of plant-animal mutualisms in the woody flora of the temperate forest of southern South America: biogeographical origin and present ecological significance. Ecologia Austral, 8, 217-236;Chile;Los Lagos;;Antillanca, X Region;-40.729;-72.188;-38;-42.9;38°- 42° S;;;;;;Lomatia ;Magnoliopsida;Proteaceae;Lomatia;;;genus;;native;;;;;;Insecta;;;;;;class;;;pollinated by;http://purl.obolibrary.org/obo/RO_0002456;;;;
1;Giselle Muschett;;1998;Aizen & Escurra. 1998. High incidence of plant-animal mutualisms in the woody flora of the temperate forest of southern South America: biogeographical origin and present ecological significance. Ecologia Austral, 8, 217-236;Chile;Los Lagos;;Cordillera of Piuchue in Chiloe, X Region;-42.377;-73.999;-38;-42.9;38°- 42° S;;;;;;Luma ;Magnoliopsida;Myrtaceae;Luma;;;genus;;native;;;;;;Insecta;;;;;;class;;;pollinated by;http://purl.obolibrary.org/obo/RO_0002456;;;;
1;Giselle Muschett;;1998;Aizen & Escurra. 1998. High incidence of plant-animal mutualisms in the woody flora of the temperate forest of southern South America: biogeographical origin and present ecological significance. Ecologia Austral, 8, 217-236;Chile;Los Lagos;;Antillanca, X Region;-40.729;-72.188;-38;-42.9;38°- 42° S;;;;;;Luma ;Magnoliopsida;Myrtaceae;Luma;;;genus;;native;;;;;;Insecta;;;;;;class;;;pollinated by;http://purl.obolibrary.org/obo/RO_0002456;;;;
1;Giselle Muschett;;1998;Aizen & Escurra. 1998. High incidence of plant-animal mutualisms in the woody flora of the temperate forest of southern South America: biogeographical origin and present ecological significance. Ecologia Austral, 8, 217-236;Chile;Los Lagos;;Cordillera of Piuchue in Chiloe, X Region;-42.377;-73.999;-38;-42.9;38°- 42° S;;;;;;Luzuriaga ;Magnoliopsida;Alstroemeriaceae;Luzuriaga;;;genus;;native;;;;;;Insecta;;;;;;class;;;pollinated by;http://purl.obolibrary.org/obo/RO_0002456;;;;
1;Giselle Muschett;;1998;Aizen & Escurra. 1998. High incidence of plant-animal mutualisms in the woody flora of the temperate forest of southern South America: biogeographical origin and present ecological significance. Ecologia Austral, 8, 217-236;Chile;Los Lagos;;Antillanca, X Region;-40.729;-72.188;-38;-42.9;38°- 42° S;;;;;;Luzuriaga ;Magnoliopsida;Alstroemeriaceae;Luzuriaga;;;genus;;native;;;;;;Insecta;;;;;;class;;;pollinated by;http://purl.obolibrary.org/obo/RO_0002456;;;;
1;Giselle Muschett;;1998;Aizen & Escurra. 1998. High incidence of plant-animal mutualisms in the woody flora of the temperate forest of southern South America: biogeographical origin and present ecological significance. Ecologia Austral, 8, 217-236;Chile;Los Lagos;;Cordillera of Piuchue in Chiloe, X Region;-42.377;-73.999;-38;-42.9;38°- 42° S;;;;;;Maytenus ;Magnoliopsida;Celastraceae;Maytenus;;;genus;;native;;;;;;Insecta;;;;;;class;;;pollinated by;http://purl.obolibrary.org/obo/RO_0002456;;;;
1;Giselle Muschett;;1998;Aizen & Escurra. 1998. High incidence of plant-animal mutualisms in the woody flora of the temperate forest of southern South America: biogeographical origin and present ecological significance. Ecologia Austral, 8, 217-236;Chile;Los Lagos;;Cordillera of Piuchue in Chiloe, X Region;-42.377;-73.999;-38;-42.9;38°- 42° S;;;;;;Mitraria coccinea;Magnoliopsida;Gesneriaceae;Mitraria;coccinea;;species;;native;;;;;Sephanoides sephaniodes;Aves;Apodiformes;Trochilidae;;Sephanoides;sephaniodes;species;Sephanoides galeritus;native;pollinated by;http://purl.obolibrary.org/obo/RO_0002456;nectar;;;
1;Giselle Muschett;;1998;Aizen & Escurra. 1998. High incidence of plant-animal mutualisms in the woody flora of the temperate forest of southern South America: biogeographical origin and present ecological significance. Ecologia Austral, 8, 217-236;Chile;Los Lagos;;Antillanca, X Region;-40.729;-72.188;-38;-42.9;38°- 42° S;;;;;;Mitraria coccinea;Magnoliopsida;Gesneriaceae;Mitraria;coccinea;;species;;native;;;;;Sephanoides sephaniodes;Aves;Apodiformes;Trochilidae;;Sephanoides;sephaniodes;species;Sephanoides galeritus;native;pollinated by;http://purl.obolibrary.org/obo/RO_0002456;nectar;;;
1;Giselle Muschett;;1998;Aizen & Escurra. 1998. High incidence of plant-animal mutualisms in the woody flora of the temperate forest of southern South America: biogeographical origin and present ecological significance. Ecologia Austral, 8, 217-236;Chile;Los Lagos;;Cordillera of Piuchue in Chiloe, X Region;-42.377;-73.999;-38;-42.9;38°- 42° S;;;;;;Myoschilos ;Magnoliopsida;Santalaceae;Myoschilos;;;genus;;native;;;;;;Insecta;;;;;;class;;;pollinated by;http://purl.obolibrary.org/obo/RO_0002456;;;;
1;Giselle Muschett;;1998;Aizen & Escurra. 1998. High incidence of plant-animal mutualisms in the woody flora of the temperate forest of southern South America: biogeographical origin and present ecological significance. Ecologia Austral, 8, 217-236;Chile;Los Lagos;;Antillanca, X Region;-40.729;-72.188;-38;-42.9;38°- 42° S;;;;;;Myoschilos ;Magnoliopsida;Santalaceae;Myoschilos;;;genus;;native;;;;;;Insecta;;;;;;class;;;pollinated by;http://purl.obolibrary.org/obo/RO_0002456;;;;
1;Giselle Muschett;;1998;Aizen & Escurra. 1998. High incidence of plant-animal mutualisms in the woody flora of the temperate forest of southern South America: biogeographical origin and present ecological significance. Ecologia Austral, 8, 217-236;Chile;Los Lagos;;Cordillera of Piuchue in Chiloe, X Region;-42.377;-73.999;-38;-42.9;38°- 42° S;;;;;;Myrceugenia ;Magnoliopsida;Myrtaceae;Myrceugenia;;;genus;;native;;;;;;Insecta;;;;;;class;;;pollinated by;http://purl.obolibrary.org/obo/RO_0002456;;;;
1;Giselle Muschett;;1998;Aizen & Escurra. 1998. High incidence of plant-animal mutualisms in the woody flora of the temperate forest of southern South America: biogeographical origin and present ecological significance. Ecologia Austral, 8, 217-236;Chile;Los Lagos;;Cordillera of Piuchue in Chiloe, X Region;-42.377;-73.999;-38;-42.9;38°- 42° S;;;;;;Myrteola ;Magnoliopsida;Myrtaceae;Myrteola;;;genus;;native;;;;;;Insecta;;;;;;class;;;pollinated by;http://purl.obolibrary.org/obo/RO_0002456;;;;
1;Giselle Muschett;;1998;Aizen & Escurra. 1998. High incidence of plant-animal mutualisms in the woody flora of the temperate forest of southern South America: biogeographical origin and present ecological significance. Ecologia Austral, 8, 217-236;Chile;Los Lagos;;Cordillera of Piuchue in Chiloe, X Region;-42.377;-73.999;-38;-42.9;38°- 42° S;;;;;;Notanthera ;Magnoliopsida;Loranthaceae;Notanthera;;;genus;;native;;;;;Sephanoides sephaniodes;Aves;Apodiformes;Trochilidae;;Sephanoides;sephaniodes;species;Sephanoides galeritus;native;pollinated by;http://purl.obolibrary.org/obo/RO_0002456;nectar;;;
1;Giselle Muschett;;1998;Aizen & Escurra. 1998. High incidence of plant-animal mutualisms in the woody flora of the temperate forest of southern South America: biogeographical origin and present ecological significance. Ecologia Austral, 8, 217-236;Chile;Los Lagos;;Cordillera of Piuchue in Chiloe, X Region;-42.377;-73.999;-38;-42.9;38°- 42° S;;;;;;Ovidia ;Magnoliopsida;Thymelaeaceae;Ovidia;;;genus;;native;;;;;;Insecta;;;;;;class;;;pollinated by;http://purl.obolibrary.org/obo/RO_0002456;;;;
1;Giselle Muschett;;1998;Aizen & Escurra. 1998. High incidence of plant-animal mutualisms in the woody flora of the temperate forest of southern South America: biogeographical origin and present ecological significance. Ecologia Austral, 8, 217-236;Chile;Los Lagos;;Antillanca, X Region;-40.729;-72.188;-38;-42.9;38°- 42° S;;;;;;Ovidia ;Magnoliopsida;Thymelaeaceae;Ovidia;;;genus;;native;;;;;;Insecta;;;;;;class;;;pollinated by;http://purl.obolibrary.org/obo/RO_0002456;;;;
1;Giselle Muschett;;1998;Aizen & Escurra. 1998. High incidence of plant-animal mutualisms in the woody flora of the temperate forest of southern South America: biogeographical origin and present ecological significance. Ecologia Austral, 8, 217-236;Chile;Los Lagos;;Cordillera of Piuchue in Chiloe, X Region;-42.377;-73.999;-38;-42.9;38°- 42° S;;;;;;Persea ;Magnoliopsida;Lauraceae;Persea;;;genus;;native;;;;;;Insecta;;;;;;class;;;pollinated by;http://purl.obolibrary.org/obo/RO_0002456;;;;
1;Giselle Muschett;;1998;Aizen & Escurra. 1998. High incidence of plant-animal mutualisms in the woody flora of the temperate forest of southern South America: biogeographical origin and present ecological significance. Ecologia Austral, 8, 217-236;Chile;Los Lagos;;Cordillera of Piuchue in Chiloe, X Region;-42.377;-73.999;-38;-42.9;38°- 42° S;;;;;;Philesia ;Magnoliopsida;Philesiaceae;Philesia;;;genus;;native;;;;;Sephanoides sephaniodes;Aves;Apodiformes;Trochilidae;;Sephanoides;sephaniodes;species;Sephanoides galeritus;native;pollinated by;http://purl.obolibrary.org/obo/RO_0002456;nectar;;;
1;Giselle Muschett;;1998;Aizen & Escurra. 1998. High incidence of plant-animal mutualisms in the woody flora of the temperate forest of southern South America: biogeographical origin and present ecological significance. Ecologia Austral, 8, 217-236;Chile;Los Lagos;;Cordillera of Piuchue in Chiloe, X Region;-42.377;-73.999;-38;-42.9;38°- 42° S;;;;;;Pseudopanax ;Magnoliopsida;Araliaceae;Pseudopanax;;;genus;;native;;;;;;Insecta;;;;;;class;;;pollinated by;http://purl.obolibrary.org/obo/RO_0002456;;;;
1;Giselle Muschett;;1998;Aizen & Escurra. 1998. High incidence of plant-animal mutualisms in the woody flora of the temperate forest of southern South America: biogeographical origin and present ecological significance. Ecologia Austral, 8, 217-236;Chile;Los Lagos;;Antillanca, X Region;-40.729;-72.188;-38;-42.9;38°- 42° S;;;;;;Pseudopanax ;Magnoliopsida;Araliaceae;Pseudopanax;;;genus;;native;;;;;;Insecta;;;;;;class;;;pollinated by;http://purl.obolibrary.org/obo/RO_0002456;;;;
1;Giselle Muschett;;1998;Aizen & Escurra. 1998. High incidence of plant-animal mutualisms in the woody flora of the temperate forest of southern South America: biogeographical origin and present ecological significance. Ecologia Austral, 8, 217-236;Chile;Los Lagos;;;;;-38;-42.9;38°- 42° S;;;;;;Rhamnus ;Magnoliopsida;Rhamnaceae;Rhamnus;;;genus;;native;;;;;;Insecta;;;;;;class;;;pollinated by;http://purl.obolibrary.org/obo/RO_0002456;;;;
1;Giselle Muschett;;1998;Aizen & Escurra. 1998. High incidence of plant-animal mutualisms in the woody flora of the temperate forest of southern South America: biogeographical origin and present ecological significance. Ecologia Austral, 8, 217-236;Chile;Los Lagos;;Cordillera of Piuchue in Chiloe, X Region;-42.377;-73.999;-38;-42.9;38°- 42° S;;;;;;Rhaphithamnus ;Magnoliopsida;Verbenaceae;Rhaphithamnus;;;genus;;native;;;;;Sephanoides sephaniodes;Aves;Apodiformes;Trochilidae;;Sephanoides;sephaniodes;species;Sephanoides galeritus;native;pollinated by;http://purl.obolibrary.org/obo/RO_0002456;nectar;;;
1;Giselle Muschett;;1998;Aizen & Escurra. 1998. High incidence of plant-animal mutualisms in the woody flora of the temperate forest of southern South America: biogeographical origin and present ecological significance. Ecologia Austral, 8, 217-236;Chile;Los Lagos;;Antillanca, X Region;-40.729;-72.188;-38;-42.9;38°- 42° S;;;;;;Rhaphithamnus ;Magnoliopsida;Verbenaceae;Rhaphithamnus;;;genus;;native;;;;;Sephanoides sephaniodes;Aves;Apodiformes;Trochilidae;;Sephanoides;sephaniodes;species;Sephanoides galeritus;native;pollinated by;http://purl.obolibrary.org/obo/RO_0002456;nectar;;;
1;Giselle Muschett;;1998;Aizen & Escurra. 1998. High incidence of plant-animal mutualisms in the woody flora of the temperate forest of southern South America: biogeographical origin and present ecological significance. Ecologia Austral, 8, 217-236;Chile;Los Lagos;;Cordillera of Piuchue in Chiloe, X Region;-42.377;-73.999;-38;-42.9;38°- 42° S;;;;;;Ribes ;Magnoliopsida;Grossulariaceae;Ribes;;;genus;;native;;;;;;Insecta;;;;;;class;;;pollinated by;http://purl.obolibrary.org/obo/RO_0002456;;;;
1;Giselle Muschett;;1998;Aizen & Escurra. 1998. High incidence of plant-animal mutualisms in the woody flora of the temperate forest of southern South America: biogeographical origin and present ecological significance. Ecologia Austral, 8, 217-236;Chile;Los Lagos;;Antillanca, X Region;-40.729;-72.188;-38;-42.9;38°- 42° S;;;;;;Ribes ;Magnoliopsida;Grossulariaceae;Ribes;;;genus;;native;;;;;;Insecta;;;;;;class;;;pollinated by;http://purl.obolibrary.org/obo/RO_0002456;;;;
