dwc:datasetID;dc:creator;dwc:verbatimEventDate;EML:pubDate;dwc:reference;dwc:country;dwc:stateProvince;dwc:municipality;dwc:verbatimSite;dwc:decimalLatitude;dwc:decimalLongitude;EML:northBoundingCoordinate;EML:southBoundingCoordinate;dwc:verbatimCoordinates;dwc:minimumElevationInMeters;dwc:maxElevationInMeters;dwc:verbatimElevation;dwc:organismQuantityPlants;dwc:scientificNamePlants;dwc:genusPlants;dwc:familyPlants;dwc:taxonRemarksPlants;dwc:establishmentMeansPlants;ppi:habitPlants;ppi:selfIncompatabilityPlants;dwc:organismQuantityAnimals;dwc:scientificNameAnimals;dwc:genusAnimals;dwc:familyAnimals;dwc:subfamilyAnimals;dwc:orderAnimals;dwc:taxonRemarksAnimals;dwc:establishmentMeansAnimals;ppi:interactionType;ppi:resourceCollected;dwc:samplingProtocol;dwc:sampleSizeValue;dwc:samplingSizeUnit;Objective_of_Article_Chapter;Type_of_Analyses;Comments
74;Giselle Muschett;From October 1980 to March 1981;1982;Arroyo et al. 1982. Community studies in pollination ecology in the high temperate Andes of central Chile. I. Pollination mechanism and altitudinal variation. American Journal of Botany, 69(1), 82-97.;Chile;Metropolitana de Santiago;;Cordón del Cepo ;-33.28;-70.26666667;;;33°17' S, 70°16' W;2200;3600;2200-3798;;Draba tenius;Draba;Cruficerae;Hornungia procumbens;;;;;;;Syrphidae;;Diptera;;;;;;;;;;
74;Giselle Muschett;From October 1980 to March 1981;1982;Arroyo et al. 1982. Community studies in pollination ecology in the high temperate Andes of central Chile. I. Pollination mechanism and altitudinal variation. American Journal of Botany, 69(1), 82-97.;Chile;Metropolitana de Santiago;;Cordón del Cepo ;-33.28;-70.26666667;;;33°17' S, 70°16' W;2200;3600;2200-3799;;Draba tenius;Draba;Cruficerae;Hornungia procumbens;;;;;;;Tachinidae;;Diptera;;;;;;;;;;
74;Giselle Muschett;From October 1980 to March 1981;1982;Arroyo et al. 1982. Community studies in pollination ecology in the high temperate Andes of central Chile. I. Pollination mechanism and altitudinal variation. American Journal of Botany, 69(1), 82-97.;Chile;Metropolitana de Santiago;;Cordón del Cepo ;-33.28;-70.26666667;;;33°17' S, 70°16' W;2200;3600;2200-3800;;Draba tenius;Draba;Cruficerae;Hornungia procumbens;;;;;;;;;Coleoptera;;;;;;;;;;
74;Giselle Muschett;From October 1980 to March 1981;1982;Arroyo et al. 1982. Community studies in pollination ecology in the high temperate Andes of central Chile. I. Pollination mechanism and altitudinal variation. American Journal of Botany, 69(1), 82-97.;Chile;Metropolitana de Santiago;;Cordón del Cepo ;-33.28;-70.26666667;;;33°17' S, 70°16' W;2200;3600;2200-3801;;Cardamine nivalis;Cardamine;Cruficerae;Cardamine accepted, nivalis not;;;;;Ruiziella luctuosa;Ruiziella;Tachinidae;;Diptera;;;;;;;;;;
74;Giselle Muschett;From October 1980 to March 1981;1982;Arroyo et al. 1982. Community studies in pollination ecology in the high temperate Andes of central Chile. I. Pollination mechanism and altitudinal variation. American Journal of Botany, 69(1), 82-97.;Chile;Metropolitana de Santiago;;Cordón del Cepo ;-33.28;-70.26666667;;;33°17' S, 70°16' W;2200;3600;2200-3802;;Lepidium suffruticosum;Lepidium;Cruficerae;;;;;;;;;;Diptera;;;;;;;;;;
74;Giselle Muschett;From October 1980 to March 1981;1982;Arroyo et al. 1982. Community studies in pollination ecology in the high temperate Andes of central Chile. I. Pollination mechanism and altitudinal variation. American Journal of Botany, 69(1), 82-97.;Chile;Metropolitana de Santiago;;Cordón del Cepo ;-33.28;-70.26666667;;;33°17' S, 70°16' W;2200;3600;2200-3803;;Stenodraba stenophylla;Stenodraba;Cruficerae;Weberbauera stenophylla;;;;;;;Anthomyiidae;;Diptera;;;;;;;;;;
74;Giselle Muschett;From October 1980 to March 1981;1982;Arroyo et al. 1982. Community studies in pollination ecology in the high temperate Andes of central Chile. I. Pollination mechanism and altitudinal variation. American Journal of Botany, 69(1), 82-97.;Chile;Metropolitana de Santiago;;Cordón del Cepo ;-33.28;-70.26666667;;;33°17' S, 70°16' W;2200;3600;2200-3803;;Euphorbia portulacoides;Euphorbia;Euphorbiaceae;;;;;;;;Vespidae;;Hymenoptera;;;;;;;;;;
74;Giselle Muschett;From October 1980 to March 1981;1982;Arroyo et al. 1982. Community studies in pollination ecology in the high temperate Andes of central Chile. I. Pollination mechanism and altitudinal variation. American Journal of Botany, 69(1), 82-97.;Chile;Metropolitana de Santiago;;Cordón del Cepo ;-33.28;-70.26666667;;;33°17' S, 70°16' W;2200;3600;2200-3803;;Euphorbia portulacoides;Euphorbia;Euphorbiaceae;;;;;;;;Syrphidae;;Diptera;;;;;;;;;;
74;Giselle Muschett;From October 1980 to March 1981;1982;Arroyo et al. 1982. Community studies in pollination ecology in the high temperate Andes of central Chile. I. Pollination mechanism and altitudinal variation. American Journal of Botany, 69(1), 82-97.;Chile;Metropolitana de Santiago;;Cordón del Cepo ;-33.28;-70.26666667;;;33°17' S, 70°16' W;2200;3600;2200-3804;;Euphorbia portulacoides;Euphorbia;Euphorbiaceae;;;;;;Scaeva melanostoma;Scaeva;Syrphidae;;Diptera;;;;;;;;;;
74;Giselle Muschett;From October 1980 to March 1981;1982;Arroyo et al. 1982. Community studies in pollination ecology in the high temperate Andes of central Chile. I. Pollination mechanism and altitudinal variation. American Journal of Botany, 69(1), 82-97.;Chile;Metropolitana de Santiago;;Cordón del Cepo ;-33.28;-70.26666667;;;33°17' S, 70°16' W;2200;3600;2200-3806;;Euphorbia portulacoides;Euphorbia;Euphorbiaceae;;;;;;;;Tabanidae;;Diptera;;;;;;;;;;
74;Giselle Muschett;From October 1980 to March 1981;1982;Arroyo et al. 1982. Community studies in pollination ecology in the high temperate Andes of central Chile. I. Pollination mechanism and altitudinal variation. American Journal of Botany, 69(1), 82-97.;Chile;Metropolitana de Santiago;;Cordón del Cepo ;-33.28;-70.26666667;;;33°17' S, 70°16' W;2200;3600;2200-3803;;Euphorbia portulacoides;Euphorbia;Euphorbiaceae;;;;;;;;Tachinidae;;Diptera;;;;;;;;;;
74;Giselle Muschett;From October 1980 to March 1981;1982;Arroyo et al. 1982. Community studies in pollination ecology in the high temperate Andes of central Chile. I. Pollination mechanism and altitudinal variation. American Journal of Botany, 69(1), 82-97.;Chile;Metropolitana de Santiago;;Cordón del Cepo ;-33.28;-70.26666667;;;33°17' S, 70°16' W;2200;3600;2200-3807;;Erodium circutarium;Erodium;Geraniaceae;Erodium cicutarium;;;;;Scaeva melanostoma;Scaeva;Syrphidae;;Diptera;;;;;;;;;;
74;Giselle Muschett;From October 1980 to March 1981;1982;Arroyo et al. 1982. Community studies in pollination ecology in the high temperate Andes of central Chile. I. Pollination mechanism and altitudinal variation. American Journal of Botany, 69(1), 82-97.;Chile;Metropolitana de Santiago;;Cordón del Cepo ;-33.28;-70.26666667;;;33°17' S, 70°16' W;2200;3600;2200-3808;;Phacelia secunda;Phacelia;Hydrophyllaceae;;;;;;Alloscirtetica sp.;Alloscirtetica;Apidae;;Hymenoptera;;;;;;;;;;
74;Giselle Muschett;From October 1980 to March 1981;1982;Arroyo et al. 1982. Community studies in pollination ecology in the high temperate Andes of central Chile. I. Pollination mechanism and altitudinal variation. American Journal of Botany, 69(1), 82-97.;Chile;Metropolitana de Santiago;;Cordón del Cepo ;-33.28;-70.26666667;;;33°17' S, 70°16' W;2200;3600;2200-3809;;Phacelia secunda;Phacelia;Hydrophyllaceae;;;;;;Alloscirtetica rufitarsis;Alloscirtetica;Apidae;;Hymenoptera;;;;;;;;;;
74;Giselle Muschett;From October 1980 to March 1981;1982;Arroyo et al. 1982. Community studies in pollination ecology in the high temperate Andes of central Chile. I. Pollination mechanism and altitudinal variation. American Journal of Botany, 69(1), 82-97.;Chile;Metropolitana de Santiago;;Cordón del Cepo ;-33.28;-70.26666667;;;33°17' S, 70°16' W;2200;3600;2200-3810;;Phacelia secunda;Phacelia;Hydrophyllaceae;;;;;;Anthidium chilense;Anthidium;Megachilidae;;Hymenoptera;;;;;;;;;;
74;Giselle Muschett;From October 1980 to March 1981;1982;Arroyo et al. 1982. Community studies in pollination ecology in the high temperate Andes of central Chile. I. Pollination mechanism and altitudinal variation. American Journal of Botany, 69(1), 82-97.;Chile;Metropolitana de Santiago;;Cordón del Cepo ;-33.28;-70.26666667;;;33°17' S, 70°16' W;2200;3600;2200-3811;;Phacelia secunda;Phacelia;Hydrophyllaceae;;;;;;Anthidium adriani;Anthidium;Megachilidae;;Hymenoptera;;;;;;;;;;
74;Giselle Muschett;From October 1980 to March 1981;1982;Arroyo et al. 1982. Community studies in pollination ecology in the high temperate Andes of central Chile. I. Pollination mechanism and altitudinal variation. American Journal of Botany, 69(1), 82-97.;Chile;Metropolitana de Santiago;;Cordón del Cepo ;-33.28;-70.26666667;;;33°17' S, 70°16' W;2200;3600;2200-3812;;Phacelia secunda;Phacelia;Hydrophyllaceae;;;;;;Anthidium decaspilum;Anthidium;Megachilidae;;Hymenoptera;;;;;;;;;;
74;Giselle Muschett;From October 1980 to March 1981;1982;Arroyo et al. 1982. Community studies in pollination ecology in the high temperate Andes of central Chile. I. Pollination mechanism and altitudinal variation. American Journal of Botany, 69(1), 82-97.;Chile;Metropolitana de Santiago;;Cordón del Cepo ;-33.28;-70.26666667;;;33°17' S, 70°16' W;2200;3600;2200-3813;;Phacelia secunda;Phacelia;Hydrophyllaceae;;;;;;Anthidium gayi;Anthidium;Megachilidae;;Hymenoptera;;;;;;;;;;
74;Giselle Muschett;From October 1980 to March 1981;1982;Arroyo et al. 1982. Community studies in pollination ecology in the high temperate Andes of central Chile. I. Pollination mechanism and altitudinal variation. American Journal of Botany, 69(1), 82-97.;Chile;Metropolitana de Santiago;;Cordón del Cepo ;-33.28;-70.26666667;;;33°17' S, 70°16' W;2200;3600;2200-3814;;Phacelia secunda;Phacelia;Hydrophyllaceae;;;;;;Anthophora incerta;Anthophora;Megachilidae;;Hymenoptera;;;;;;;;;;
74;Giselle Muschett;From October 1980 to March 1981;1982;Arroyo et al. 1982. Community studies in pollination ecology in the high temperate Andes of central Chile. I. Pollination mechanism and altitudinal variation. American Journal of Botany, 69(1), 82-97.;Chile;Metropolitana de Santiago;;Cordón del Cepo ;-33.28;-70.26666667;;;33°17' S, 70°16' W;2200;3600;2200-3815;;Phacelia secunda;Phacelia;Hydrophyllaceae;;;;;;Anthophora sp.;Anthophora;Apidae;;Hymenoptera;;;;;;;;;;
74;Giselle Muschett;From October 1980 to March 1981;1982;Arroyo et al. 1982. Community studies in pollination ecology in the high temperate Andes of central Chile. I. Pollination mechanism and altitudinal variation. American Journal of Botany, 69(1), 82-97.;Chile;Metropolitana de Santiago;;Cordón del Cepo ;-33.28;-70.26666667;;;33°17' S, 70°16' W;2200;3600;2200-3816;;Phacelia secunda;Phacelia;Hydrophyllaceae;;;;;;Bombus dahlbomii;Bombus;Apidae;;Hymenoptera;;;;;;;;;;
74;Giselle Muschett;From October 1980 to March 1981;1982;Arroyo et al. 1982. Community studies in pollination ecology in the high temperate Andes of central Chile. I. Pollination mechanism and altitudinal variation. American Journal of Botany, 69(1), 82-97.;Chile;Metropolitana de Santiago;;Cordón del Cepo ;-33.28;-70.26666667;;;33°17' S, 70°16' W;2200;3600;2200-3817;;Phacelia secunda;Phacelia;Hydrophyllaceae;;;;;;Cadeguala occidentalis;Cadeguala;Apidae;;Hymenoptera;;;;;;;;;;
74;Giselle Muschett;From October 1980 to March 1981;1982;Arroyo et al. 1982. Community studies in pollination ecology in the high temperate Andes of central Chile. I. Pollination mechanism and altitudinal variation. American Journal of Botany, 69(1), 82-97.;Chile;Metropolitana de Santiago;;Cordón del Cepo ;-33.28;-70.26666667;;;33°17' S, 70°16' W;2200;3600;2200-3818;;Phacelia secunda;Phacelia;Hydrophyllaceae;;;;;;Caenohalictus sp.1;Caenohalictus;Halictidae;;Hymenoptera;;;;;;;;;;
74;Giselle Muschett;From October 1980 to March 1981;1982;Arroyo et al. 1982. Community studies in pollination ecology in the high temperate Andes of central Chile. I. Pollination mechanism and altitudinal variation. American Journal of Botany, 69(1), 82-97.;Chile;Metropolitana de Santiago;;Cordón del Cepo ;-33.28;-70.26666667;;;33°17' S, 70°16' W;2200;3600;2200-3819;;Phacelia secunda;Phacelia;Hydrophyllaceae;;;;;;Centris cineraria;Centris;Apidae;;Hymenoptera;;;;;;;;;;
74;Giselle Muschett;From October 1980 to March 1981;1982;Arroyo et al. 1982. Community studies in pollination ecology in the high temperate Andes of central Chile. I. Pollination mechanism and altitudinal variation. American Journal of Botany, 69(1), 82-97.;Chile;Metropolitana de Santiago;;Cordón del Cepo ;-33.28;-70.26666667;;;33°17' S, 70°16' W;2200;3600;2200-3820;;Phacelia secunda;Phacelia;Hydrophyllaceae;;;;;;Colletes araucariae;Colletes;Colletidae;;Hymenoptera;;;;;;;;;;
